repository_path,source_class,source_relative_path,source_sha256,transformation
src/phase2/07_prepare_primary_model_matrix.py,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/src/phase2/07_prepare_primary_model_matrix.py,d195c01dc178390084b410f3ffe24d21d0c3c49dd8ab7912b2bc8dcb681989e9,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
src/phase2/08_estimate_primary_models.py,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/src/phase2/08_estimate_primary_models.py,52128af0e0decfb91641910a761027727603234d3553e524bfd1bc06d16f9eb9,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
src/phase2/09_validate_hdfe_engine.py,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/src/phase2/09_validate_hdfe_engine.py,24e056f45f2c3e4091ed8fe0a5dc3ce866aeeb1d63247e6ce79780c971417e3c,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
src/phase2/13_build_historical_sensitivity_cohort.py,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/src/phase2/13_build_historical_sensitivity_cohort.py,6b82f6f79e4225cd8b44c89980f3e43a5efb95925650a1745790914000a622aa,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
src/phase2/15_linkage_selection_audit.py,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/src/phase2/15_linkage_selection_audit.py,898dbc38bb7dbc940003996aa493c46e1e1c1d71f40142d72af0bcf04978f4fa,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
src/phase2/16_apply_multiple_testing.py,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/src/phase2/16_apply_multiple_testing.py,a80868e4ce04e54385c5987bff31ee4aad336dd7e88f63e4412459a382fb8f03,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
src/phase2/38b_directional_model_definition_tests.py,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/src/phase2/38b_directional_model_definition_tests.py,1066dce548d416d92579be03648cf6b4c621259424bdb766b483ba5ee6faf1e6,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
src/phase2_full/00_release_audit.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/00_release_audit.py,f26fc962b24680b214bc256ceb9b74a9a60254012de1ab4e24c444d0090b8202,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/01_fetch_external_sources.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/01_fetch_external_sources.py,1f9b9e4a3ef51abca3bdb082fd4b0efd7bec8509437479113775588b99302db6,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/02_measurement_feasibility.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/02_measurement_feasibility.py,75cd6d6b02e20344d3f93b4eabeacc31bf4d5147598f6a92ed9fffca4f114019,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/03_unit_tests.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/03_unit_tests.py,1feebe0f7df58ce42bcc00ae83b4c695e6227fcae9ea3aa394e91552bc297b7f,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/03b_outcome_specific_policy_tests.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/03b_outcome_specific_policy_tests.py,9778b1bcacfa6a9ffd50a552f39450ca7be1bbc5eef3b9424268067a6f8f1f25,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/03c_gate_binding_unit_tests.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/03c_gate_binding_unit_tests.py,0881f35ec9c12a34628c7a475d7ecc605f87cb352b5935c8840edeb914e360fe,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/03d_storage_safe_checkpoint_unit_tests.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/03d_storage_safe_checkpoint_unit_tests.py,9507c115841da9995554b041812f6fc378f1d961747524f8f41892f5c6632e5c,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/03e_inference_engine_unit_tests.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/03e_inference_engine_unit_tests.py,9487624d486a2d21b52792eea410713434e5aa011c704acd248172f4672eab2c,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/03f_demeaning_fallback_unit_tests.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/03f_demeaning_fallback_unit_tests.py,4358ff98840ea2b9fc75d44415d6b98cec5ff4c955cc414510fe11ee77f14656,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/03g_seed_common_primary_race_m2_retry_checkpoint.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/03g_seed_common_primary_race_m2_retry_checkpoint.py,8d54a7928967a3e31153655fd09fbcd2aace3e8b44765341c7f16f28f75c550c,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/03h_demeaning_policy_audit_unit_tests.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/03h_demeaning_policy_audit_unit_tests.py,4ff27ae50c7a4b04f98d8902fdc95b8c028a67285d8caf32ddf8c41b047d41d3,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/04_build_analysis_cohort.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/04_build_analysis_cohort.py,1e44806ba93b21c7337d8a39fbd28da0bc99b212686f4ce3d1504d54b9fb1e80,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/04a_build_provider_master_v2.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/04a_build_provider_master_v2.py,c4c0493bef59704e012f0bf335c4ea50290eee53bac13906f8f08f50b86ffd7a,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/04aa_finalize_provider_source_hashes.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/04aa_finalize_provider_source_hashes.py,6a36ac0c42b1507aeb0de682019f7a740920d7485de4517b7c111bf8d6149a1b,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/04b_build_physician_race_proxy_v2.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/04b_build_physician_race_proxy_v2.py,bd0cce2432991aaed907de0fab9bd6fb3ed15013d365e2efbf4e353f4ba5476e,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/04c_validate_provider_race_v2.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/04c_validate_provider_race_v2.py,a62e32018b09157c0bd08c5aa709966d0287555bb084326c32da091181236d73,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/05_validate_analysis_cohort.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/05_validate_analysis_cohort.py,4b188ed902d8bafa246911497a3a4c23ffcbb85c8efb7050e8f088f4afdacdee,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/06_descriptive_analysis.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/06_descriptive_analysis.py,dfbb23cadfd45eea46c8ea14d03a98cdb601480ab129b942eacd4edf1197623a,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/07_prepare_primary_model_matrix.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/07_prepare_primary_model_matrix.py,62ae3417c3685c9f81da754caa5ac1a74c1ad3fb0b8d14c9bcd3cd3e76a01471,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/08_estimate_primary_models.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/08_estimate_primary_models.py,fe6a21ca466dd58919b9e13e6b3ec511dbaf175fbf54f29d5ae38bbb3e6bc8c9,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/09_validate_hdfe_engine.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/09_validate_hdfe_engine.py,deb279ecfb4a027a5b1bd44741168d071794d7892d168aae911518a5edecf8ab,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/10_ami_validation_and_analysis.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/10_ami_validation_and_analysis.py,c30dea6b59918c988c86d4a5e420ff32d5edc055b13f4f98411307f9433a1a1e,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/10b_historical_ami_greenwood_analysis.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/10b_historical_ami_greenwood_analysis.py,7fd9b19c9236a2394731d28f4da40e5ed44c784d8d345c3d916500b0326a204b,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/11_build_clinical_classification_review.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/11_build_clinical_classification_review.py,1ed1b6801d12394900c9755dbb786b9d992ff5785d709c8919a1674618805aef,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/12_build_concordance_variable_dictionary.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/12_build_concordance_variable_dictionary.py,aeb91a394006fa6c3395587bab0ed3873d7dfb2310c8a33cded3d4851d89bb1e,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/13_build_historical_sensitivity_cohort.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/13_build_historical_sensitivity_cohort.py,db625a561fa4fc915a2550923bd7e46dc9f209431a96b38798f334488548467e,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/13b_validate_historical_provider_v2.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/13b_validate_historical_provider_v2.py,6d8d9726c19c258602349974c18d2cb166bc75737d1cf8f063c7633810663c9b,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/15_linkage_selection_audit.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/15_linkage_selection_audit.py,573b6b9e4fcb4492708cc90ee1c1cdf8341a5b00a67527bc7086baf19102b5a1,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/16_apply_multiple_testing.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/16_apply_multiple_testing.py,870e1b056d66ecbb032815d6fa3e2c00e4c07ab588ee537d85c639a8cfb76da7,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/17_historical_sensitivity_analysis.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/17_historical_sensitivity_analysis.py,23ba42db5e9965a5c0587d3c42e134cadd13d7ed7729e590df007fafe877d6e1,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/17b_historical_sex_gender_sensitivity.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/17b_historical_sex_gender_sensitivity.py,61f23adc23d29eb9e33423f5919bc378defa6e439a0cfe25b7d069590611497d,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/18_race_threshold_probability_sensitivities.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/18_race_threshold_probability_sensitivities.py,a406f7e92c37ab64294e7cde5bdb21c2927e1de61f66df60be012951cf63dbd0,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/19_heterogeneity_models.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/19_heterogeneity_models.py,be200fbd164bbe3f6dfab2fd400e1d11fbf5a5c0b5266cc77ecfecd340e6a35b,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/19b_payer_category_heterogeneity.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/19b_payer_category_heterogeneity.py,710cd72a2435497c568d838c41553fee5e98668c9e3911fdd8357538e3372c0a,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/19c_classified_subjectivity_sensitivity.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/19c_classified_subjectivity_sensitivity.py,cb149c5501a067ff2bb64f7c51caea4912ee3e72282e451078c1158e0d630b54,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/20_additional_cohort_sensitivities.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/20_additional_cohort_sensitivities.py,b1ead1161ba46da9205697c3458eadacf1b72eb2885394f48f4f9e30269f5454,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/21_intersectional_analysis.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/21_intersectional_analysis.py,8b847a410a5f395aefc75c192c85a391b5230ba73708a697e42db30ac270d797,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/22_capture_environment.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/22_capture_environment.py,16bed5798ccf790ccc5f66d0bc64c73766a2eae9ce4db68c134bc42ce5ce252b,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/23_race_proxy_multiple_imputation.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/23_race_proxy_multiple_imputation.py,a4f29ae7cccd4374e81db47611956ab4dfd57489de4e6ede4472fd47e2f40639,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/24_negative_control_analysis.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/24_negative_control_analysis.py,3d755886582fba3b9ccd48f4c3dd1d0e456bfa9f026969e9eba42de3bf82ffb4,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/25_outcome_appropriate_glm_sensitivities.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/25_outcome_appropriate_glm_sensitivities.py,a48c83d1259e817eca47d57d7927ae244e0299304036f24e7b7cc617d216ba7f,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/26_leave_one_year_out_primary_models.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/26_leave_one_year_out_primary_models.py,02d8066cb6dbaec6b82cc5d2b399877bde59480247c513794274c5bb5e6f7e33,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/27_exact_subset_sensitivities.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/27_exact_subset_sensitivities.py,4f4ebbb79a1c1113222b49474d5fbdf2bced041ad5a0f6c9035ddb845a7bc204,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/28_influential_facility_exact_refits.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/28_influential_facility_exact_refits.py,084bdd0ef0d17896b0d45c40fdd78d95ef86e8e3a3c20d96dd1bfea5655c89c1,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/30_independent_primary_results_audit.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/30_independent_primary_results_audit.py,ffc128a24419fac11a0b3878da0c9bb2cf9a0d011377bb1d45afc579f02497e7,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/30b_independent_outcome_specific_results_audit.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/30b_independent_outcome_specific_results_audit.py,5e59933846e115a327ec99b6250cf943655fc7016af49347551c20175539661e,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/30c_independent_cohort_definition_results_audit.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/30c_independent_cohort_definition_results_audit.py,57c439372e870727d68ca8d62802995d0b770b39c4d7dfd4b2960f7ee8cd6748,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/30d_independent_payer_heterogeneity_audit.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/30d_independent_payer_heterogeneity_audit.py,620ddc6516a96ab5240d131d08f3016d7c40197c1acd7eca81551844954308de,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/30e_checkpoint_primary_matrix_audit.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/30e_checkpoint_primary_matrix_audit.py,edc4171cc2dd55ba554013666933f8b300f433bba517b2a2105adae674d1113b,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/30f_aggregate_model_audit_checkpoints.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/30f_aggregate_model_audit_checkpoints.py,4535c941db9156447a2af3ff50c6f4e937655220caeea5354560a628081dd62a,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/31_independent_historical_results_audit.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/31_independent_historical_results_audit.py,304dc8c92caf2089ae87c56b96d5dcf78d2e157e3a6d227993071a424b1681ea,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/32_compact_validated_model_intermediates.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/32_compact_validated_model_intermediates.py,2fc99b3e3b044af1c75e3872f3d88d579c93c672c53e442d6f1130a7cf43a71b,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/33_audit_common_postmodels.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/33_audit_common_postmodels.py,3a405507cd518021db1421cbf02a40e378d91ab34f250af3d900374fbacacab2,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/34_freeze_directional_dyad_extension.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/34_freeze_directional_dyad_extension.py,1098d5897598904a25d68398765fe233e2adffe7eea1f6cbe50230be799cec1a,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/34b_directional_dyad_definition_tests.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/34b_directional_dyad_definition_tests.py,7967a5d344afd6ff8057cb1d7680c89f4c5b04c711ea463727591b95bf6fdd9a,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/35_build_directional_dyad_base.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/35_build_directional_dyad_base.py,5d81768d53e34e72ce521b1e4e3b5c179aef0f525b8382b83fa782e94a288b60,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/35b_independent_directional_dyad_base_audit.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/35b_independent_directional_dyad_base_audit.py,ab84091268d62d5095c53858340385f9de06531eabc90d61247615c8ab831ef3,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/36_initialize_report_production_framework.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/36_initialize_report_production_framework.py,4195ed2409d80267c1d00a61897b80b70e278ec6a4d1fb5ae65447e5214ef582,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/36b_audit_project_development_history.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/36b_audit_project_development_history.py,390833e7f074024bc2ede8622b9e113981c9d16ca34d0e4abe91f2c806d097ba,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/37_build_directional_cell_support.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/37_build_directional_cell_support.py,75745fbbadbc2d61e5f16b8b032a44601af38c10e4f439b34f3ab3f251c487da,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/37b_independent_directional_cell_support_audit.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/37b_independent_directional_cell_support_audit.py,4b93faf86fe08a365178bffd84c28628e63e44658ad35d54512b7dac8d790d99,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/38_freeze_directional_model_implementation.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/38_freeze_directional_model_implementation.py,d0bfabb9e4b8b3e018a2c06da2c45554773b64ea94478462b5d71884e1e82231,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/38b_directional_model_definition_tests.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/38b_directional_model_definition_tests.py,31c878975df7996bc50c5286d011c17d4e7830bc261877e281e2e7ab56c096dc,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/38c_freeze_directional_execution_code.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/38c_freeze_directional_execution_code.py,bd311a26829a5eaf32d78a2f59121a383c6dd35be5ec07159a8dd03fee4c17d3,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/39_build_directional_outcome_matrix.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/39_build_directional_outcome_matrix.py,af269c6578bdfe5bd0fb534a2e202dd0c9bc7b50a615400074c14b72ea8fcfeb,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/40_independent_directional_matrix_audit.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/40_independent_directional_matrix_audit.py,f87ff674d7cf418ce075fd4eb45ecf87ac874cdbc9c229a9017f0b6920a541c6,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/41_estimate_directional_models.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/41_estimate_directional_models.py,2f9d01ccef9a460f7b60ad0ef8923a72be77684a55413792f21df0b73ef25f49,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/42_independent_directional_result_audit.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/42_independent_directional_result_audit.py,ff130de4a04ae3f31c4423136c84a5e5c5dd3b99ebba3f8e8e593d17c7fe3244,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/42b_directional_inference_engine_tests.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/42b_directional_inference_engine_tests.py,80f24153c52d12050948844ead0743de87bd19624d1baec35a8eb009dbef09b5,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/43_apply_directional_multiplicity.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/43_apply_directional_multiplicity.py,f3a491edf52f7ec16dd92c4df5ca5bf868efab575c5259f213b6d1379fabe7b1,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/43b_independent_directional_family_audit.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/43b_independent_directional_family_audit.py,c06b7fca0a05bf4e2e2b66a1330b765102768b5152e652a947d151546a9c5ac5,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/44_compact_directional_intermediates.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/44_compact_directional_intermediates.py,a0d913ca380456c61d2faaa1a0500e8ae4880204e81e2066e7c756a3b7c9e78a,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/45_independent_primary_ami_results_audit.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/45_independent_primary_ami_results_audit.py,a7b78fafda949413c55d8a5f03ce74d863c345d36814dbd9494ab70dabeda657,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/46b_directional_measurement_sensitivity_tests.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/46b_directional_measurement_sensitivity_tests.py,2cf028a9706f5b6057680cf99bea5b2024e36d8a0ee25fa7064f910e2eeb3870,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/47_estimate_directional_measurement_sensitivities.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/47_estimate_directional_measurement_sensitivities.py,904b686f624b3c2b6934b8f8c0bb65ef58e02654573d3afb18b1f653006356ec,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/48_independent_directional_measurement_sensitivity_audit.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/48_independent_directional_measurement_sensitivity_audit.py,8f23705154aef6986dd6efe71da8d228baf28210cb34dede44b7c22ac0ac8086,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/48b_aggregate_directional_measurement_sensitivity_audits.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/48b_aggregate_directional_measurement_sensitivity_audits.py,73499eb183500367348a9dbb354c9cde704e3c1cecca489550eae6588281ceed,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/49_complete_analysis_release_audit.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/49_complete_analysis_release_audit.py,7385c841dbda3a8a432f70442bbbbaf7b37f4567a850f1f39e62d87cf385b330,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/49b_complete_release_audit_unit_tests.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/49b_complete_release_audit_unit_tests.py,0d059c75709f022eed0a772a5edd0417c9d361dd63bb6ca6b2ecf38a36824bd0,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/49c_materialize_audited_report_sources.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/49c_materialize_audited_report_sources.py,e3034b4dfa04d56960ca0e0a6db51e831ebf03843e8ac4dc6482bf05e27dae06,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/49d_report_materializer_unit_tests.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/49d_report_materializer_unit_tests.py,1766edde7efdc33ca7827d8dfbc259e9ce76af8c0422f2a9593f969e6c5dc83a,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/50_build_report_documents.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/50_build_report_documents.py,bc5c1ab1f0164d6cd553081ce52656a3c46b1d1bf6e997d503df5e623258190e,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/51_audit_report_content_and_safety.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/51_audit_report_content_and_safety.py,39eb364198d0710df5c238f4cc3fa68cc77680058679ef05fecb44a7c89e7e3a,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/51b_report_content_audit_unit_tests.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/51b_report_content_audit_unit_tests.py,15ffbe5fe9ffdce18f6536087577e926177ddb0829c8fa553ff08710d2a36090,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/52_audit_report_visual_quality.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/52_audit_report_visual_quality.py,88fa71e2e23b4bda1236f31f871691a083b4366aa141ac722172610d6a1288a7,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/53_finalize_report_release.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/53_finalize_report_release.py,d83cdc19dc8e66c16c3114e2f821b0f8addbefc20ab650cfc6f6a9b85b9b6c32,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/53b_report_finalizer_unit_tests.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/53b_report_finalizer_unit_tests.py,cf9707d401c4cb279f2a2636a73774cbbe6215eb30fee3b693b33bd1d3fcde52,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/54_independent_global_multiplicity_audit.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/54_independent_global_multiplicity_audit.py,b229a5cc955fa1f3f8417a53db6cee0c29de3aee207fef6a7b39e97b86200984,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/54b_independent_global_multiplicity_audit_unit_tests.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/54b_independent_global_multiplicity_audit_unit_tests.py,3b7b919370fc67f29d3601fc800fb8b160e843df08b8c8b7b472e09e28af0ca8,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/55_independent_phase1_immutability_audit.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/55_independent_phase1_immutability_audit.py,6e5cba69e5143d2b30259d6ff16d26e5cd9ecb902ca0f806b644b4d0bbe8bac7,sanitization header added; workstation-only runtime paths parameterized where present
